,table_name,column_name,column_comment
528,EVENT_20200515_Promotion_Cadillac,seq,
529,EVENT_20200515_Promotion_Cadillac,userID,회원번호
530,EVENT_20200515_Promotion_Cadillac,userName,사용자 이름
531,EVENT_20200515_Promotion_Cadillac,birthday,생년월일
532,EVENT_20200515_Promotion_Cadillac,gender,"1:남자,2:여자"
533,EVENT_20200515_Promotion_Cadillac,userContact,연락처
534,EVENT_20200515_Promotion_Cadillac,addr1,주소1
535,EVENT_20200515_Promotion_Cadillac,addr2,주소2 - 상세
536,EVENT_20200515_Promotion_Cadillac,zipCode,우편번호(이벤트 응모페이지에서는사용안함)
537,EVENT_20200515_Promotion_Cadillac,resSeq,응모한 예약 번호
538,EVENT_20200515_Promotion_Cadillac,carModel,"응모 차량(1: XT5, 2: XT6, 3:CT6, 4: ESCALADE)"
539,EVENT_20200515_Promotion_Cadillac,status,"이벤트 상태값(E:완료, C:취소)"
540,EVENT_20200515_Promotion_Cadillac,terms1YN,차량 시승 관련 안내 약관 동의 여부
541,EVENT_20200515_Promotion_Cadillac,terms2YN,개인 정보 수집 및 이용 동의 약관
542,EVENT_20200515_Promotion_Cadillac,terms3YN,개인정보 처리업무 위탁에 대한 동의
543,EVENT_20200515_Promotion_Cadillac,marketingYN,개인정보의 마케팅 및 광고 활용 동의
544,EVENT_20200515_Promotion_Cadillac,regDate,
545,EVENT_20200515_Promotion_Cadillac,eidtDate,
546,EVENT_20200903_Promotion_R,userID,
547,EVENT_20200903_Promotion_R,resSeq,
548,EVENT_20200903_Promotion_R,deliveryStatus,"배송상태, 0: 배송전, 1: 배송중, 2: 배송완료"
549,EVENT_20200903_Promotion_R,regDate,
550,EVENT_20200903_Promotion_R,editDate,
551,EVENT_20200903_Promotion_R,status,0: 정상
552,EVENT_20200903_Promotion_R,resSeqExtra,
553,EVENT_20200921_Autumn,userID,
554,EVENT_20200921_Autumn,resSeq,
555,EVENT_20200921_Autumn,regDate,
556,EVENT_20200921_Autumn,editDate,
557,EVENT_20200921_Autumn,status,0: 정상
558,EVENT_20210707_BookTimeApply,userID,
559,EVENT_20210707_BookTimeApply,giftType,"당첨타입(1:커피, 2: 4인 그린피)"
560,EVENT_20210707_BookTimeApply,status,"상태(0: 사용, 1: 비사용)"
561,EVENT_20210707_BookTimeApply,regDate,
562,EVENT_20210707_BookTimeApply,editDate,
563,EVENT_UserIdentityVerification,UserID,
564,EVENT_UserIdentityVerification,isCash,
565,EVENT_UserIdentityVerification,status,"R : 대기 , E : 완료, F : 실패"
566,EVENT_UserIdentityVerification,regDate,
567,EVENT_UserIdentityVerification,editDate,
568,EVENT_WiseSaying,seq,
569,EVENT_WiseSaying,userID,
570,EVENT_WiseSaying,userName,글쓴이(임의입력가능)
571,EVENT_WiseSaying,wisesaying,명언
572,EVENT_WiseSaying,recommendCount,추천수
573,EVENT_WiseSaying,version,"투표까지 포함한 전체 회차 : v1, v2..."
574,EVENT_WiseSaying,regDate,등록일
575,EVENT_WiseSaying,regID,등록ID
576,EVENT_WiseSaying,editDate,수정일
577,EVENT_WiseSaying,editID,수정ID
578,EVENT_WiseSaying,status,"0: 사용, 1: 미사용, 2: 관리자 차단"
579,EVENT_WiseSaying,blockDate,차단일
580,EVENT_WiseSaying,blockID,차단자(관리자)
581,EVENT_WiseSaying,voteCount,투표수
582,EVENT_WiseSaying,isVote,"0: 투표대상, 1:비대상"
583,EVENT_WiseSaying_Meta,code,메타 정보 코드
584,EVENT_WiseSaying_Meta,name,메타이름
585,EVENT_WiseSaying_Meta,content,메타내용
586,EVENT_WiseSaying_Meta,status,"상태(0:사용,1:미사용)"
587,EVENT_WiseSaying_Meta,version,"버전별 메타 적용 위함, 0이면 전체 적용"
588,EVENT_WiseSaying_Meta,etc1,
589,EVENT_WiseSaying_Meta,etc2,
590,EVENT_WiseSaying_Meta,etc3,
591,EVENT_WiseSaying_Meta,lvl,"정렬순서, depth 등의 목적"
592,EVENT_WiseSaying_Vote,seq,
593,EVENT_WiseSaying_Vote,wiseSayingSeq,명언Seq
594,EVENT_WiseSaying_Vote,type,"0: 추천, 1: 투표"
595,EVENT_WiseSaying_Vote,userID,
596,EVENT_WiseSaying_Vote,regDate,등록일
597,EVENT_WiseSaying_Vote,regID,등록ID
598,EVENT_WiseSaying_Vote,editDate,수정일
599,EVENT_WiseSaying_Vote,editID,수정ID
600,EVENT_WiseSaying_Vote,status,"0: 안함, 1: 함"
601,ErpConfig,seq,
602,ErpConfig,golfInfoSeq,골프장시퀀스
603,ErpConfig,golfInfoName,골프장명
604,ErpConfig,erp_group,"(1~4:정상, 5:비정상 9:제휴안함, 20:비실시간, 10:연동안함, 11: 티타임 미사용)"
605,ErpConfig,erp_code,erp회사 및 버전코드
606,ErpConfig,erp_version,
607,ErpConfig,erp_driver,
608,ErpConfig,erp_url,erp 부킹리스트 api
609,ErpConfig,erp_book_url,erp 부킹 api
610,ErpConfig,erp_cancel_url,erp 부킹 취소 api
611,ErpConfig,erp_paymt_url, erp 요금 코드 api
612,ErpConfig,erp_lock_url,ERP 라커 발급 URL
613,ErpConfig,erp_id,
614,ErpConfig,erp_pw,
615,ErpConfig,erp_potal,erp 포털 코드
616,ErpConfig,note,
617,ErpConfig,auth_key,
618,ErpConfig,erpBookUpdateYN,예약정보 변경 가능 여부 (Y: 변경 가능 / N: 변경 불가)
619,ErpConfig,pricefeedback,예약시 가격 피드백
620,ErpConfig,feedDay,
621,ErpConfig,eventOption,
622,ErpConfig,saleFee,
623,ErpConfig,weekVisitorCnt,
624,ErpConfig,weekendVisitorCnt,
625,ErpConfig,eventMethod,
626,ErpConfig,eventHoleCnt,
627,ErpConfig,erp_error_code,
628,ErpConfig,hasFee,"그린피 연동 여부(0: 연동, 10:연동안함)"
629,ErpConfig,golfCode,
630,ErpConfig,resultUrl,로그인후 이동url
631,ErpConfig,pageType,"홈페이지연동타입(H:홈페이지,R:예약,J:가입)"
632,ErpStatus,golfInfoSeq,
633,ErpStatus,golfInfoName,
634,ErpStatus,tryCnt,
635,ErpStatus,totalCnt,
636,ErpStatus,editDate,
637,EtcAgencyList,seq,
638,EtcAgencyList,name,name 암호화
639,EtcAgencyList,contact,contact 암호화
640,EtcAgencyList,remark,비고
641,EtcAgencyList,status,"0:사용, 1:미사용"
642,EtcAgencyList,agencyType,
643,EtcAgencyList,regID,최초등록자
644,EtcAgencyList,regDate,
645,EtcAgencyList,editID,수정ID
646,EtcAgencyList,editDate,
647,EtcAgencyList,bookSeq,노쇼 bookTime
648,EtcAgencyList,nameEnc,nameEnc 암호화
649,EtcAgencyList,contactEnc,contactEnc 암호화
650,EtcAgencyList,encriptYN,암호화 여부
651,EtcAgencyList,searchName,searchName 암호화
652,EtcAgencyList,searchContact,searchContact 암호화
653,EtcAirline,seq,
654,EtcAirline,name,항공사 이름
655,EtcAirline,nameEn,
656,EtcAirline,icon,항공사 아이콘
657,EtcAirline,image1,이미지1
658,EtcAirline,image2,이미지2
659,EtcAirline,image3,이미지3
660,EtcAirline,image4,이미지4
661,EtcAirline,image5,이미지5
662,EtcAirline,status,"상태(0:사용,1:미사용)"
663,EtcAirline,airlineCode,항공사 코드(OZ: 아시아나 등)
664,EtcAlimtalkGuideHistory,seq,
665,EtcAlimtalkGuideHistory,resSeq,현재 쓰이진 않음
666,EtcAlimtalkGuideHistory,smsType,"1 : 취소문의 후 부재, 2 : 부재중"
667,EtcAlimtalkGuideHistory,contents,
668,EtcAlimtalkGuideHistory,userName,userName 암호화
669,EtcAlimtalkGuideHistory,userContact,userContact 암호화
670,EtcAlimtalkGuideHistory,remark,
671,EtcAlimtalkGuideHistory,regDate,
672,EtcAlimtalkGuideHistory,regID,
673,EtcAlimtalkGuideHistory,userNameEnc,userNameEnc 암호화
674,EtcAlimtalkGuideHistory,userContactEnc,userContactEnc 암호화
675,EtcAlimtalkGuideHistory,encriptYN,암호화 여부
676,EtcAlimtalkSchedule,seq,
677,EtcAlimtalkSchedule,resSeq,예약시퀀스
678,EtcAlimtalkSchedule,send_time,발송요청시간
679,EtcAlimtalkSchedule,dest_phone,dest_phone 암호화
680,EtcAlimtalkSchedule,send_subject,제목
681,EtcAlimtalkSchedule,msg_body,내용
682,EtcAlimtalkSchedule,template_code,템플릿코드
683,EtcAlimtalkSchedule,send_yn,
684,EtcAlimtalkSchedule,button_contents,
685,EtcAlimtalkSchedule,regDate,
686,EtcAlimtalkSchedule,editDate,
687,EtcAlimtalkSchedule,errorCode,
688,EtcAlimtalkSchedule,sendType,"1:알림톡,2:선톡"
689,EtcAlimtalkSchedule,request_time,
690,EtcAlimtalkSchedule,dest_phoneEnc,dest_phoneEnc 암호화
691,EtcAlimtalkSchedule,encriptYN,암호화 여부
692,EtcApiContentsCaching,seq,
693,EtcApiContentsCaching,codemst,
694,EtcApiContentsCaching,code,
695,EtcApiContentsCaching,contents,
696,EtcApiContentsCaching,remark,
697,EtcApiContentsCaching,regDate,
698,EtcApiContentsCaching,editDate,
699,EtcAppDBVersion,seq,
700,EtcAppDBVersion,code,"구분코드(0:메뉴, 1:권역, 2: 골프장정보 … )"
701,EtcAppDBVersion,codeName,코드설명
702,EtcAppDBVersion,version,코드별 버전
703,EtcAppDBVersion,comment,설명
704,EtcAppDBVersion,status,"상태코드(0:사용, 1:미사용, 2: 삭제)"
705,EtcAppDBVersion,compulsion,강제 업데이트 여부
706,EtcAppDBVersion,editDate,
707,EtcAppDBVersion,editID,
708,EtcBanner,seq,
709,EtcBanner,baSeq,배너구좌시퀀스
710,EtcBanner,bannerType,
711,EtcBanner,publishType,"개시타입(1:앱, 2:관리자)"
712,EtcBanner,name,배너명
713,EtcBanner,imageUrl,배너이미지
714,EtcBanner,isAlways,"0 : 항시 , 1 : 기간"
715,EtcBanner,sdate,배너 개시 시작일
716,EtcBanner,edate,배너 개시 종료일
717,EtcBanner,target,"_blink,_self 등"
718,EtcBanner,link,배너 클릭시 이동 url
719,EtcBanner,noshow,"보지않기(0:오늘하루, 1:다시)"
720,EtcBanner,bannerDescription,배너 설명
721,EtcBanner,clickCnt,배너 클릭 횟수
722,EtcBanner,status,
723,EtcBanner,sorting,
724,EtcBanner,regDate,
725,EtcBanner,regID,
726,EtcBanner,editDate,
727,EtcBanner,editID,
728,EtcBanner,campaignSeq,캠페인태그 시퀀스
729,EtcBanner,encordingYN,
730,EtcBanner,bannerTitle,
731,EtcBanner,bannerSubTitle,
732,EtcBanner,bannerAdPrice,
733,EtcBanner,bannerContentsType,
734,EtcBanner,movieUrl,
735,EtcBanner,buttonName,
736,EtcBanner,showButton,
737,EtcBanner,bannerAdPriceOver,광고 금액 비고
738,EtcBanner,adver,광고주
739,EtcBanner,agency,광고주
740,EtcBanner,bannerAdCodst,광고원가
741,EtcBanner,bannerAdDisRate,광고할인율
742,EtcBannerAccount,seq,
743,EtcBannerAccount,publishType,1:앱 / 2:관리자
744,EtcBannerAccount,accountName,배너구좌명
745,EtcBannerAccount,imgWidth,배너 사이즈
746,EtcBannerAccount,imgHeight,배너 사이즈
747,EtcBannerAccount,bannerType,"0:슬라이드형, 1:단일형, 2:리스트형, 3:순환형"
748,EtcBannerAccount,bannerTypeName,
749,EtcBannerAccount,status,"0: 사용 , 1 :미사용"
750,EtcBannerAccount,regDate,
751,EtcBannerAccount,accountCode,
752,EtcCampaignTag,seq,
753,EtcCampaignTag,name,
754,EtcCampaignTag,status,
755,EtcCampaignTag,regDate,
756,EtcCampaignTag,editDate,
757,EtcCancelFailed,seq,
758,EtcCancelFailed,resSeq,예약시퀀스
759,EtcCancelFailed,resTimeSeq,예약티타임시퀀스
760,EtcCancelFailed,paymentSeq,결제시퀀스
761,EtcCancelFailed,failType,ERP/PAY/CASH/COUPON 실패타입
762,EtcCancelFailed,resultMsg,api 호출 message
763,EtcCancelFailed,remark,비고
764,EtcCancelFailed,regDate,
765,EtcCancelFailed,isTry,재시도 여부 완료시 Y
766,EtcCancelFailed,editDate,
767,EtcCancelFailedHistory,seq,
768,EtcCancelFailedHistory,resSeq,예약시퀀스
769,EtcCancelFailedHistory,resTimeSeq,예약티타임시퀀스
770,EtcCancelFailedHistory,paymentSeq,결제시퀀스
771,EtcCancelFailedHistory,failType,ERP/PAY/CASH/COUPON
772,EtcCancelFailedHistory,resultMsg,
773,EtcCancelFailedHistory,remark,
774,EtcCancelFailedHistory,regDate,
775,EtcCharacterInfo,seq,
776,EtcCharacterInfo,name,캐릭터명
777,EtcCharacterInfo,nameEn,캐릭터영문명
778,EtcCharacterInfo,preferPrice,
779,EtcCharacterInfo,digitPrice,"1:저가,2:고가,4:가성비"
780,EtcCharacterInfo,preferDay,
781,EtcCharacterInfo,digitDay,"1:평일,2:주말"
782,EtcCharacterInfo,preferTime,
783,EtcCharacterInfo,digitTime,"1:새벽,2:야간,4:오전&오후"
784,EtcCommonCode,codeMst,마스터코드
785,EtcCommonCode,MstName,마스터코드명
786,EtcCommonCode,code,코드
787,EtcCommonCode,name,코드명
788,EtcCommonCode,remark,약관 필수여부
789,EtcCommonCode,status,가입폼 노출여부
790,EtcCommonCode,lvl,
791,EtcCouponMst,seq,
792,EtcCouponMst,status,"상태(0:사용가능,1:사용중지, 2:삭제)"
793,EtcCouponMst,couponName,쿠폰명
794,EtcCouponMst,discountPay,할인금액
795,EtcCouponMst,couponCnt,쿠폰갯수
796,EtcCouponMst,couponNotice,쿠폰 사용조건(안내)
797,EtcCouponMst,getCnt,발급갯수
798,EtcCouponMst,golfInfoSeq,사용처 0:전체
799,EtcCouponMst,weekBit,사용요일(&)
800,EtcCouponMst,isDate,"N:마스터에기간없음, Y:기간지정"
801,EtcCouponMst,subDate,지급일로 부터 x일간 유효
802,EtcCouponMst,sDate,유효 시작일
803,EtcCouponMst,eDate,유효 종료일
804,EtcCouponMst,isBookTime,"N:전체, Y:특정티타임조건있음"
805,EtcCouponMst,sBookTime,사용가능 시작티타임
806,EtcCouponMst,eBookTime,사용가능 종료티타임
807,EtcCouponMst,isDuplication,"N:중복없음, Y:중복가능"
808,EtcCouponMst,isEvent,Y:이벤트용 (일반다운로드 불가)
809,EtcCouponMst,isPayMethod,"K:카카오페이전용, I:이니시스전용"
810,EtcCouponMst,isPaymentMethod,"PP:선결제, OS:현장결제"
811,EtcCouponMst,isHost,"0 본사, 1 골프장"
812,EtcCouponMst,isPlatform,"빈값:전체, app: 앱전용"
813,EtcCouponMst,regDate,등록일
814,EtcCouponMst,regID,등록ID
815,EtcCouponMst,editDate,수정일
816,EtcCouponMst,editID,수정ID
817,EtcCouponMst,sBookDate,사용가능 부킹일자
818,EtcCouponMst,eBookDate,사용가능 부킹일자
819,EtcCouponRandom,seq,지류 쿠폰
820,EtcCouponRandom,subSeq,서브Seq
821,EtcCouponRandom,status,"상태(0:사용가능,1:사용중지,2:사용,3:다운가능)"
822,EtcCouponRandom,userID,회원ID
823,EtcCouponRandom,couponRandom,쿠폰난수
824,EtcCouponRandom,couponName,쿠폰명
825,EtcCouponRandom,couponNotice,쿠폰 사용조건(안내)
826,EtcCouponRandom,discountPay,할인금액
827,EtcCouponRandom,golfInfoSeq,사용처 0:전체
828,EtcCouponRandom,sDate,유효 시작일
829,EtcCouponRandom,eDate,유효 종료일
830,EtcCouponRandom,isBookTime,"N:전체, Y:특정티타임조건있음"
831,EtcCouponRandom,sBookTime,사용가능 시작티타임
832,EtcCouponRandom,eBookTime,사용가능 종료티타임
833,EtcCouponRandom,isPayMethod,
834,EtcCouponRandom,isPaymentMethod,
835,EtcCouponRandom,isHost,
836,EtcCouponRandom,regDate,등록일
837,EtcCouponRandom,regID,등록ID
838,EtcCouponRandom,useDate,사용일
839,EtcCouponRandom,sBookDate,사용가능 부킹일자
840,EtcCouponRandom,eBookDate,사용가능 부킹일자
841,EtcCouponRandom,weekBit,유효 요일(&)
842,EtcCouponRandom,isPlatform,"빈값: 전체, app: 앱전용"
843,EtcCouponSub,seq,
844,EtcCouponSub,mstSeq,마스터Seq
845,EtcCouponSub,status,"상태(0:사용가능,1:사용중지,2:사용)"
846,EtcCouponSub,method,"지급방식(0:다운로드, 1:자동지급, 2:쿠폰번호)"
847,EtcCouponSub,targetType,"발급대상(0:무기명,1:전체,2:선택)"
848,EtcCouponSub,getCnt,발급갯수
849,EtcCouponSub,giveCnt,지급갯수
850,EtcCouponSub,useCnt,사용갯수
851,EtcCouponSub,regDate,등록일
852,EtcCouponSub,regID,등록ID
853,EtcCouponSub,editDate,수정일
854,EtcCouponSub,editID,수정ID
855,EtcDayBookTimeSnapshopByGolfInfo,seq,
856,EtcDayBookTimeSnapshopByGolfInfo,snapShotDate,yyyyMMdd
857,EtcDayBookTimeSnapshopByGolfInfo,type,"1 : RegDate 기준 , 2 : openDate 기준"
858,EtcDayBookTimeSnapshopByGolfInfo,golfInfoSeq,골프장 시퀀스
859,EtcDayBookTimeSnapshopByGolfInfo,golfInfoName,
860,EtcDayBookTimeSnapshopByGolfInfo,timeCnt,총 타임수
861,EtcDayBookTimeSnapshopByGolfInfo,ableTimeCnt,예약 가능 타임수
862,EtcDayBookTimeSnapshopByGolfInfo,regDate,
863,EtcDayBookTimeSnapshot,seq,
864,EtcDayBookTimeSnapshot,snapShotDate,날짜
865,EtcDayBookTimeSnapshot,totalCnt,총 티타임
866,EtcDayBookTimeSnapshot,digitTime1,티타임 새벽
867,EtcDayBookTimeSnapshot,digitTime2,티타임 오전
868,EtcDayBookTimeSnapshot,digitTime4,티타임 오후
869,EtcDayBookTimeSnapshot,digitTime8,티타임 야간
870,EtcDayBookTimeSnapshot,ableResCnt,예약 가능 총 티타임
871,EtcDayBookTimeSnapshot,ableResDigitTime1,예약 가능 티타임 새벽
872,EtcDayBookTimeSnapshot,ableResDigitTime2,예약 가능 티타임 오전
873,EtcDayBookTimeSnapshot,ableResDigitTime4,예약 가능 티타임 오후
874,EtcDayBookTimeSnapshot,ableResDigitTime8,예약 가능 티타임 야간
875,EtcDayBookTimeSnapshot,regDate,
876,EtcDayUserSnapshot,seq,
877,EtcDayUserSnapshot,snapShotDate,날짜
878,EtcDayUserSnapshot,userplatform,플랫폼
879,EtcDayUserSnapshot,totalCnt,총 회원수
880,EtcDayUserSnapshot,activeCnt,정상회원
881,EtcDayUserSnapshot,sacedeCnt,탈퇴회원
882,EtcDayUserSnapshot,sleepCnt,휴면회원
883,EtcDayUserSnapshot,regDate,
884,EtcExcelDownHistory,seq,
885,EtcExcelDownHistory,adminID,발송자 ID
886,EtcExcelDownHistory,destEmail,받는 사람 Email
887,EtcExcelDownHistory,locationUrl,다운로드 url위치
888,EtcExcelDownHistory,parameter,파라미터
889,EtcExcelDownHistory,rows,조회 데이터 수
890,EtcExcelDownHistory,regDate,발송일자
891,EtcExcelDownHistory,remark,사유
892,EtcFaq,seq,
893,EtcFaq,title,faq 명
894,EtcFaq,category,faq 카테고리
895,EtcFaq,contents,faq 내용
896,EtcFaq,status,"0:사용중 , 1: 미사용"
897,EtcFaq,orderNum,
898,EtcFaq,frequently,0:.. 1:자주사용하는.
899,EtcFaq,regDate,
900,EtcFaq,regID,
901,EtcFaq,editDate,
902,EtcFaq,editID,
903,EtcFcmPush,seq,
904,EtcFcmPush,fcmKey,
905,EtcFcmPush,golfInfoSeq,
906,EtcFcmPush,pushType,"A : 전체, B : 골프장별, C : 광고"
907,EtcFcmPush,platform,"1 : AOS, 2 : IOS, 3 : 전체"
908,EtcFcmPush,sendType,"A : 즉시 발송, B : 지정일 발송"
909,EtcFcmPush,sendDate,yyyyMMddHHmm
910,EtcFcmPush,areaCodes,
911,EtcFcmPush,option1,"A:회원전체,B : 지역선택, C : 직접입력, D: 예약일자 ,E:부킹일자 F: 골프장반경 G: 제휴골프장신청"
912,EtcFcmPush,option2,Y : 이번달 예약자 제외
913,EtcFcmPush,bSdate,
914,EtcFcmPush,bEdate,
915,EtcFcmPush,round,
916,EtcFcmPush,subject,
917,EtcFcmPush,title,
918,EtcFcmPush,contents,
919,EtcFcmPush,linkType,"A : 앱링크, B : 해시태기,  C: 티타임, D : 골프장 공지사항, E: :  직접 입력"
920,EtcFcmPush,appLinkType,
921,EtcFcmPush,hashSeq,
922,EtcFcmPush,dateApply,Y : 날짜 지정여부
923,EtcFcmPush,targetDate,앱링크 지정일자
924,EtcFcmPush,callUrl,
925,EtcFcmPush,status,"W: 작성중 , R : 대기, I : 진행중. C: 취소 , E : 완료"
926,EtcFcmPush,targetCnt,대상자
927,EtcFcmPush,successAOSCnt,AOS 발송 성공 CNT
928,EtcFcmPush,successIOSCnt,IOS 발송 성공 CNT
929,EtcFcmPush,clickAOSCnt,
930,EtcFcmPush,clickIOSCnt,
931,EtcFcmPush,gkey,
932,EtcFcmPush,regDate,
933,EtcFcmPush,regID,
934,EtcFcmPush,editDate,
935,EtcFcmPush,editID,
936,EtcFcmPush,advertisingYN,
937,EtcFcmPushApp,seq,
938,EtcFcmPushApp,userID,
939,EtcFcmPushApp,pushType,"J : 조인 1~6, A1~5 : 사전예약"
940,EtcFcmPushApp,title,
941,EtcFcmPushApp,contents,
942,EtcFcmPushApp,linkType,"A : 앱링크, B : 해시태그,  C: 티타임, D : 골프장 공지사항, E: :  직접 입력"
943,EtcFcmPushApp,appLinkType,
944,EtcFcmPushApp,hashSeq,
945,EtcFcmPushApp,dateApply,Y : 날짜 지정여부
946,EtcFcmPushApp,targetDate,앱링크 지정일자
947,EtcFcmPushApp,callUrl,
948,EtcFcmPushApp,status,"W: 작성중 , R : 대기, I : 진행중. C: 취소 , E : 완료"
949,EtcFcmPushApp,regDate,
950,EtcFcmPushApp,golfInfoSeq,
951,EtcFcmPushApp,bookDate,
952,EtcFcmPushApp,resSeq,
953,EtcFcmPushApp,etc1,
954,EtcFcmPushApp,etc2,
955,EtcFcmPushApp,etc3,
956,EtcFcmPushTestUser,seq,
957,EtcFcmPushTestUser,name,name 암호화
958,EtcFcmPushTestUser,contact,contact 암호화
959,EtcFcmPushTestUser,regDate,
960,EtcFcmPushTestUser,regID,
961,EtcFcmPushTestUser,editDate,
962,EtcFcmPushTestUser,editID,
963,EtcFcmPushTestUser,nameEnc,nameEnc 암호화
964,EtcFcmPushTestUser,contactEnc,contactEnc 암호화
965,EtcFcmPushTestUser,encriptYN,암호화 여부
966,EtcFcmPushTestUser,searchrName,searchName 암호화
967,EtcFcmPushTestUser,searchContact,searchContact 암호화
968,EtcFcmPushUser,seq,
969,EtcFcmPushUser,gkey,
970,EtcFcmPushUser,userID,
971,EtcFcmPushUser,userPlatform,
972,EtcFcmPushUser,regDate,
973,EtcFcmPushUser_backup,seq,
974,EtcFcmPushUser_backup,gkey,
975,EtcFcmPushUser_backup,userID,
976,EtcFcmPushUser_backup,userPlatform,
977,EtcFcmPushUser_backup,regDate,
978,EtcFcmSendHistory,seq,
979,EtcFcmSendHistory,title,
980,EtcFcmSendHistory,contents,
981,EtcFcmSendHistory,platform,
982,EtcFcmSendHistory,target,
983,EtcFcmSendHistory,remark,
984,EtcFcmSendHistory,gkey,
985,EtcFcmSendHistory,priority,
986,EtcFcmSendHistory,callUrl,
987,EtcFcmSendHistory,multicast_id,
988,EtcFcmSendHistory,success,
989,EtcFcmSendHistory,failure,
990,EtcFcmSendHistory,status,
991,EtcFcmSendHistory,regdate,
992,EtcFcmSendHistory,regID,
993,EtcFcmSendTemp,seq,
994,EtcFcmSendTemp,gKey,send 그룹키
995,EtcFcmSendTemp,userID,
996,EtcFcmSendTemp,sendYN,
997,EtcFcmSendTemp,regDate,
998,EtcFcmSendTemp,editDate,
999,EtcFriendAddFailed,userID,
1000,EtcFriendAddFailed,processYN,배치 실행여부
1001,EtcFriendAddFailed,regDate,
1002,EtcGolfInfoNoticeHistory,seq,
1003,EtcGolfInfoNoticeHistory,golfInfoSeq,
1004,EtcGolfInfoNoticeHistory,contents,
1005,EtcGolfInfoNoticeHistory,status,
1006,EtcGolfInfoNoticeHistory,regID,
1007,EtcGolfInfoNoticeHistory,regDate,
1008,EtcGolfNotice,seq,
1009,EtcGolfNotice,golfInfoSeq,
1010,EtcGolfNotice,contents,
1011,EtcGolfNotice,status,
1012,EtcGolfNotice,regID,
1013,EtcGolfNotice,regDate,
1014,EtcGolfNotice,editID,
1015,EtcGolfNotice,editDate,
1016,EtcGolfNotice,eventContents,이벤트내용
1017,EtcGolfNotice,eventStatus,
1018,EtcGolfNotice,eventSdate,이벤트시작
1019,EtcGolfNotice,eventEdate,이벤트끝
1020,EtcGolfNotice,eventAlwaysYN,이벤트상시
1021,EtcGolfNotice,noticeSdate,
1022,EtcGolfNotice,noticeEdate,
1023,EtcGolfNotice,noticeAlwaysYN,
1024,EtcGrade,type,"0:본사,1:골프장"
1025,EtcGrade,level,레벨
1026,EtcGrade,gradeName,등급명
1027,EtcGrade,ruleVisit,등급기준-방문횟수
1028,EtcGrade,rulePay,등급기준-결제금액
1029,EtcGrade,discountPay,할인금액
1030,EtcGrade,status,"상태 (0:사용, 1:미사용)"
1031,EtcGuideFile,guideSeq,가이드seq
1032,EtcGuideFile,num,구분내 순서
1033,EtcGuideFile,fileURL,이미지 경로
1034,EtcGuideFile,fileSize,
1035,EtcGuideFile,status,"사용여부(0:사용, 1:미사용, 2:삭제)"
1036,EtcGuideFile,editID,
1037,EtcGuideFile,editDate,
1038,EtcGuideMst,seq,
1039,EtcGuideMst,status,"0: 사용 , 1 :미사용"
1040,EtcGuideMst,publishType,1:앱 / 2:관리자
1041,EtcGuideMst,guideType,"0:스와이프형, 1:단일형, 2:랜덤형, 3:리스트형"
1042,EtcGuideMst,guideTypeName,구좌명
1043,EtcGuideMst,guideName,가이드명
1044,EtcGuideMst,guideDesc,가이드설명
1045,EtcGuideMst,isAlways,"0 : 항시 , 1 : 기간"
1046,EtcGuideMst,sdate,배너 개시 시작일
1047,EtcGuideMst,edate,배너 개시 종료일
1048,EtcGuideMst,noshow,"보지않기(0:오늘하루, 1:다시)"
1049,EtcGuideMst,clickCnt,클릭수
1050,EtcGuideMst,regDate,
1051,EtcGuideMst,regID,
1052,EtcGuideMst,editDate,
1053,EtcGuideMst,editID,
1054,EtcHoliday,seq,
1055,EtcHoliday,holiday,휴일일자
1056,EtcHoliday,holidayYear,년도
1057,EtcHoliday,holidayName,휴일명
1058,EtcHoliday,status,"구분코드(0:사용, 1:미사용, 2: 삭제)"
1059,EtcHoliday,appVersion,앱 로컬 데이터 버전
1060,EtcHoliday,editDate,
1061,EtcHoliday,editID,수정ID
1062,EtcJoinFeeHistory,seq,
1063,EtcJoinFeeHistory,joinFee,
1064,EtcJoinFeeHistory,remark,
1065,EtcJoinFeeHistory,regID,
1066,EtcJoinFeeHistory,regDate,
1067,EtcLocationDistance,seq,
1068,EtcLocationDistance,srcSigunguSeq,시작 동
1069,EtcLocationDistance,destSigunguSeq,
1070,EtcLocationDistance,totalDistance,
1071,EtcLocationDistance,totaltime,
1072,EtcLogMainGolf,golfInfoSeq,골프장시퀀스
1073,EtcLogMainGolf,tryCnt,하루동안 로그횟수
1074,EtcLogMainGolf,logType,로그타입
1075,EtcLogMainGolf,logDate,로그일자
1076,EtcMainPopupMst,seq,
1077,EtcMainPopupMst,status,"0: 사용 , 1 :미사용"
1078,EtcMainPopupMst,title,
1079,EtcMainPopupMst,imgUrl,
1080,EtcMainPopupMst,contents,
1081,EtcMainPopupMst,buttonType,1:기본버튼
1082,EtcMainPopupMst,buttonName,
1083,EtcMainPopupMst,callUrl,
1084,EtcMainPopupMst,regDate,
1085,EtcMainPopupMst,regID,
1086,EtcMainPopupMst,editDate,
1087,EtcMainPopupMst,editID,
1088,EtcMainPopupMst,type,"0:아이디별, 1:전체"
1089,EtcMainPopupSub,mstSeq,
1090,EtcMainPopupSub,userID,
1091,EtcMainPopupSub,status,"0 : 진행중. 1: 취소 , 2 : 완료"
